"fixloc" "fixdur" "fixnr" "id"
2 698 4 "39_44"
1 239 1 "39_45"
2 738 2 "39_45"
1 557 3 "39_45"
2 559 4 "39_45"
1 298 1 "39_46"
2 1157 2 "39_46"
1 357 1 "39_47"
2 541 2 "39_47"
1 261 3 "39_47"
2 434 4 "39_47"
1 419 5 "39_47"
2 140 6 "39_47"
1 294 1 "39_48"
2 917 2 "39_48"
1 307 3 "39_48"
2 355 4 "39_48"
1 258 1 "39_49"
2 578 2 "39_49"
1 475 3 "39_49"
2 600 4 "39_49"
1 259 1 "39_50"
2 639 2 "39_50"
1 836 3 "39_50"
2 679 4 "39_50"
1 295 1 "39_51"
2 415 2 "39_51"
1 224 3 "39_51"
1 439 1 "39_52"
2 477 2 "39_52"
1 618 3 "39_52"
1 315 1 "39_53"
2 359 2 "39_53"
1 260 3 "39_53"
2 418 4 "39_53"
1 335 1 "39_54"
2 538 2 "39_54"
1 659 3 "39_54"
1 475 1 "39_55"
2 457 2 "39_55"
1 658 3 "39_55"
2 341 4 "39_55"
1 555 1 "39_56"
2 701 2 "39_56"
1 1355 3 "39_56"
1 255 1 "39_57"
2 1139 2 "39_57"
1 334 1 "39_58"
2 617 2 "39_58"
1 420 3 "39_58"
1 297 1 "39_59"
2 518 2 "39_59"
1 521 3 "39_59"
1 236 1 "39_60"
2 1017 2 "39_60"
1 438 1 "39_61"
2 896 2 "39_61"
1 314 1 "39_62"
2 415 2 "39_62"
1 1256 3 "39_62"
2 360 4 "39_62"
1 338 5 "39_62"
1 752 1 "39_63"
2 634 2 "39_63"
1 299 3 "39_63"
1 260 1 "39_64"
2 533 2 "39_64"
1 558 3 "39_64"
2 818 4 "39_64"
1 478 1 "39_65"
2 857 2 "39_65"
1 319 1 "39_66"
2 438 2 "39_66"
1 498 3 "39_66"
2 179 1 "39_67"
1 778 2 "39_67"
2 474 3 "39_67"
1 342 4 "39_67"
1 361 1 "39_68"
2 536 2 "39_68"
1 917 3 "39_68"
1 258 1 "39_69"
2 497 2 "39_69"
1 403 3 "39_69"
2 694 4 "39_69"
1 219 1 "39_70"
2 595 2 "39_70"
1 418 3 "39_70"
1 358 1 "39_71"
2 572 2 "39_71"
1 365 3 "39_71"
2 256 4 "39_71"
1 315 1 "39_72"
2 429 2 "39_72"
1 579 3 "39_72"
1 259 1 "39_73"
2 634 2 "39_73"
1 415 1 "39_74"
2 458 2 "39_74"
1 977 3 "39_74"
2 439 1 "39_75"
1 1416 2 "39_75"
1 261 1 "39_76"
2 855 2 "39_76"
1 277 1 "39_77"
2 319 2 "39_77"
1 140 3 "39_77"
1 282 1 "39_78"
2 475 2 "39_78"
1 379 3 "39_78"
1 399 1 "39_79"
2 415 2 "39_79"
1 479 3 "39_79"
2 358 4 "39_79"
1 339 5 "39_79"
1 295 1 "39_80"
2 757 2 "39_80"
1 275 1 "39_81"
2 522 2 "39_81"
1 439 3 "39_81"
2 721 4 "39_81"
1 437 1 "39_82"
2 560 2 "39_82"
1 480 3 "39_82"
2 715 4 "39_82"
1 475 5 "39_82"
2 482 6 "39_82"
1 256 1 "39_83"
2 1332 2 "39_83"
1 459 3 "39_83"
2 143 4 "39_83"
1 334 1 "39_84"
2 1254 2 "39_84"
1 737 1 "39_85"
2 518 2 "39_85"
1 458 3 "39_85"
1 402 1 "39_86"
2 591 2 "39_86"
1 499 3 "39_86"
2 255 4 "39_86"
1 40 5 "39_86"
1 216 1 "39_87"
2 359 2 "39_87"
1 418 3 "39_87"
1 217 1 "39_88"
2 392 2 "39_88"
1 377 3 "39_88"
2 420 4 "39_88"
1 357 1 "39_89"
2 310 2 "39_89"
1 458 3 "39_89"
2 339 4 "39_89"
1 140 5 "39_89"
1 333 1 "39_90"
2 478 2 "39_90"
1 717 3 "39_90"
1 235 1 "39_91"
2 1057 2 "39_91"
1 477 1 "39_92"
2 598 2 "39_92"
1 239 1 "39_93"
2 554 2 "39_93"
1 805 3 "39_93"
2 633 4 "39_93"
1 518 1 "39_94"
2 518 2 "39_94"
1 615 3 "39_94"
2 1120 4 "39_94"
1 817 5 "39_94"
2 279 6 "39_94"
1 355 1 "39_95"
2 572 2 "39_95"
1 299 3 "39_95"
2 837 4 "39_95"
1 379 1 "39_96"
2 539 2 "39_96"
1 378 3 "39_96"
2 339 4 "39_96"
1 321 1 "39_97"
2 955 2 "39_97"
1 298 1 "39_98"
2 998 2 "39_98"
1 256 1 "39_99"
2 717 2 "39_99"
1 897 3 "39_99"
1 359 1 "39_100"
2 617 2 "39_100"
1 779 3 "39_100"
1 399 1 "40_1"
2 817 2 "40_1"
1 456 1 "40_2"
2 478 2 "40_2"
1 519 3 "40_2"
1 438 1 "40_3"
2 458 2 "40_3"
1 81 3 "40_3"
1 279 1 "40_4"
2 397 2 "40_4"
1 298 3 "40_4"
1 299 1 "40_5"
2 518 2 "40_5"
1 239 1 "40_6"
2 477 2 "40_6"
1 439 3 "40_6"
1 218 1 "40_7"
2 517 2 "40_7"
1 458 3 "40_7"
2 480 4 "40_7"
1 284 5 "40_7"
2 638 6 "40_7"
1 459 1 "40_8"
2 299 2 "40_8"
1 200 3 "40_8"
1 360 1 "40_9"
2 718 2 "40_9"
1 60 3 "40_9"
1 417 1 "40_10"
2 777 2 "40_10"
1 1196 3 "40_10"
1 338 1 "40_11"
2 575 2 "40_11"
1 179 3 "40_11"
1 279 1 "40_12"
2 617 2 "40_12"
1 497 3 "40_12"
1 458 1 "40_13"
2 497 2 "40_13"
1 299 3 "40_13"
2 220 4 "40_13"
1 358 1 "40_14"
2 517 2 "40_14"
1 101 3 "40_14"
1 478 1 "40_15"
2 498 2 "40_15"
1 1040 3 "40_15"
1 359 1 "40_16"
2 498 2 "40_16"
1 817 3 "40_16"
1 379 1 "40_17"
2 457 2 "40_17"
1 199 3 "40_17"
1 479 1 "40_18"
2 398 2 "40_18"
1 378 3 "40_18"
1 378 1 "40_19"
2 638 2 "40_19"
1 101 3 "40_19"
1 280 1 "40_20"
2 597 2 "40_20"
1 279 3 "40_20"
1 258 1 "40_21"
2 718 2 "40_21"
1 179 3 "40_21"
1 357 1 "40_22"
2 756 2 "40_22"
1 141 3 "40_22"
1 438 1 "40_23"
2 1016 2 "40_23"
1 638 3 "40_23"
1 398 1 "40_24"
2 357 2 "40_24"
1 120 3 "40_24"
1 320 1 "40_25"
2 757 2 "40_25"
1 498 1 "40_26"
2 817 2 "40_26"
1 339 3 "40_26"
1 358 1 "40_27"
2 517 2 "40_27"
1 677 1 "40_28"
2 538 2 "40_28"
1 60 3 "40_28"
1 395 1 "40_29"
2 737 2 "40_29"
1 589 1 "40_30"
2 498 2 "40_30"
1 60 3 "40_30"
1 358 1 "40_31"
2 478 2 "40_31"
1 798 3 "40_31"
2 578 4 "40_31"
1 161 5 "40_31"
2 478 6 "40_31"
1 378 7 "40_31"
1 379 1 "40_32"
2 597 2 "40_32"
1 777 3 "40_32"
1 380 1 "40_33"
2 438 2 "40_33"
1 102 3 "40_33"
1 418 1 "40_34"
2 478 2 "40_34"
1 279 3 "40_34"
2 219 4 "40_34"
1 357 1 "40_35"
2 796 2 "40_35"
1 719 3 "40_35"
1 279 1 "40_36"
2 794 2 "40_36"
1 199 3 "40_36"
1 697 1 "40_37"
2 179 2 "40_37"
1 281 1 "40_38"
2 458 2 "40_38"
1 280 3 "40_38"
1 299 1 "40_39"
2 737 2 "40_39"
1 378 1 "40_40"
2 498 2 "40_40"
1 339 3 "40_40"
1 359 1 "40_41"
2 677 2 "40_41"
1 697 3 "40_41"
2 100 4 "40_41"
1 278 1 "40_42"
2 617 2 "40_42"
1 339 1 "40_43"
2 617 2 "40_43"
1 359 3 "40_43"
1 399 1 "40_44"
2 578 2 "40_44"
1 239 3 "40_44"
1 518 1 "40_45"
2 936 2 "40_45"
1 398 1 "40_46"
2 837 2 "40_46"
1 1116 3 "40_46"
1 617 1 "40_47"
2 459 2 "40_47"
1 99 3 "40_47"
1 438 1 "40_48"
2 258 2 "40_48"
1 180 3 "40_48"
1 259 1 "40_49"
2 438 2 "40_49"
1 259 1 "40_50"
2 558 2 "40_50"
1 578 3 "40_50"
2 120 4 "40_50"
1 259 1 "40_51"
2 438 2 "40_51"
1 120 3 "40_51"
1 418 1 "40_52"
2 379 2 "40_52"
1 698 3 "40_52"
1 322 1 "40_53"
2 474 2 "40_53"
1 161 3 "40_53"
1 238 1 "40_54"
2 578 2 "40_54"
1 897 3 "40_54"
1 259 1 "40_55"
2 339 2 "40_55"
1 59 3 "40_55"
1 926 1 "40_56"
2 728 2 "40_56"
1 1018 3 "40_56"
2 119 4 "40_56"
1 398 1 "40_57"
2 219 2 "40_57"
1 359 1 "40_58"
2 478 2 "40_58"
1 100 3 "40_58"
1 418 1 "40_59"
2 598 2 "40_59"
1 418 1 "40_60"
2 1235 2 "40_60"
1 279 1 "40_61"
2 578 2 "40_61"
1 378 1 "40_62"
2 639 2 "40_62"
1 378 1 "40_63"
2 458 2 "40_63"
1 1236 3 "40_63"
2 120 4 "40_63"
1 558 1 "40_64"
2 438 2 "40_64"
1 120 3 "40_64"
1 239 1 "40_65"
2 497 2 "40_65"
1 697 3 "40_65"
1 359 1 "40_66"
2 476 2 "40_66"
1 299 3 "40_66"
1 399 1 "40_67"
2 538 2 "40_67"
1 578 3 "40_67"
2 439 4 "40_67"
1 59 5 "40_67"
1 299 1 "40_68"
2 638 2 "40_68"
1 537 1 "40_69"
2 219 2 "40_69"
1 339 3 "40_69"
1 259 1 "40_70"
2 401 2 "40_70"
1 956 3 "40_70"
2 1136 4 "40_70"
1 180 5 "40_70"
1 379 1 "40_71"
2 637 2 "40_71"
1 121 3 "40_71"
1 418 1 "40_72"
2 438 2 "40_72"
1 778 3 "40_72"
1 219 1 "40_73"
2 418 2 "40_73"
1 220 3 "40_73"
1 358 1 "40_74"
2 455 2 "40_74"
1 338 3 "40_74"
1 199 1 "40_75"
2 796 2 "40_75"
1 538 1 "40_76"
2 378 2 "40_76"
1 60 3 "40_76"
1 319 1 "40_77"
2 578 2 "40_77"
1 358 1 "40_78"
2 438 2 "40_78"
1 380 3 "40_78"
1 199 1 "40_79"
2 518 2 "40_79"
1 457 1 "40_80"
2 638 2 "40_80"
1 279 3 "40_80"
2 119 4 "40_80"
1 319 1 "40_81"
2 916 2 "40_81"
1 398 1 "40_82"
2 598 2 "40_82"
1 219 3 "40_82"
1 298 1 "40_83"
2 496 2 "40_83"
1 359 3 "40_83"
1 199 1 "40_84"
2 619 2 "40_84"
1 240 1 "40_85"
2 378 2 "40_85"
1 320 3 "40_85"
1 241 1 "40_86"
2 596 2 "40_86"
1 498 3 "40_86"
2 718 4 "40_86"
1 239 1 "40_87"
2 438 2 "40_87"
1 279 3 "40_87"
1 497 1 "40_88"
2 619 2 "40_88"
1 179 1 "40_89"
2 657 2 "40_89"
1 459 3 "40_89"
2 878 4 "40_89"
1 518 1 "40_90"
2 476 2 "40_90"
1 419 3 "40_90"
1 298 1 "40_91"
2 657 2 "40_91"
1 379 3 "40_91"
1 577 1 "40_92"
2 615 2 "40_92"
1 301 3 "40_92"
1 418 1 "40_93"
2 399 2 "40_93"
1 20 3 "40_93"
1 279 1 "40_94"
2 538 2 "40_94"
1 1198 3 "40_94"
1 258 1 "40_95"
2 657 2 "40_95"
1 778 3 "40_95"
1 259 1 "40_96"
2 458 2 "40_96"
1 678 3 "40_96"
1 358 1 "40_97"
2 716 2 "40_97"
1 260 3 "40_97"
1 279 1 "40_98"
2 558 2 "40_98"
1 877 3 "40_98"
2 337 4 "40_98"
1 259 1 "40_99"
2 857 2 "40_99"
1 479 1 "40_100"
2 439 2 "40_100"
1 379 3 "40_100"
2 315 1 "41_1"
1 459 2 "41_1"
2 138 3 "41_1"
1 398 1 "41_2"
2 499 2 "41_2"
1 100 3 "41_2"
2 356 1 "41_3"
1 700 2 "41_3"
2 757 3 "41_3"
1 379 4 "41_3"
2 478 1 "41_4"
1 737 2 "41_4"
2 400 3 "41_4"
1 458 1 "41_5"
2 281 2 "41_5"
2 160 1 "41_6"
1 378 2 "41_6"
2 578 3 "41_6"
1 657 4 "41_6"
2 379 1 "41_7"
1 677 2 "41_7"
2 100 3 "41_7"
1 458 1 "41_8"
2 458 2 "41_8"
1 1056 3 "41_8"
1 219 1 "41_9"
2 418 2 "41_9"
1 678 3 "41_9"
2 119 4 "41_9"
2 360 1 "41_10"
1 876 2 "41_10"
2 518 3 "41_10"
1 1315 4 "41_10"
2 558 1 "41_11"
1 458 2 "41_11"
2 139 1 "41_12"
1 399 2 "41_12"
2 399 3 "41_12"
1 558 4 "41_12"
2 220 5 "41_12"
2 399 1 "41_13"
1 1295 2 "41_13"
2 597 3 "41_13"
1 120 4 "41_13"
2 219 1 "41_14"
1 487 2 "41_14"
2 330 3 "41_14"
2 358 1 "41_15"
1 199 2 "41_15"
2 518 3 "41_15"
1 219 4 "41_15"
2 338 1 "41_16"
1 578 2 "41_16"
2 717 3 "41_16"
1 419 4 "41_16"
2 359 1 "41_17"
1 438 2 "41_17"
2 439 3 "41_17"
2 259 1 "41_18"
1 677 2 "41_18"
2 638 3 "41_18"
1 159 4 "41_18"
2 358 1 "41_19"
1 996 2 "41_19"
2 698 3 "41_19"
1 341 1 "41_20"
2 393 2 "41_20"
1 200 3 "41_20"
2 379 1 "41_21"
1 518 2 "41_21"
1 299 1 "41_22"
2 537 2 "41_22"
1 20 3 "41_22"
1 360 1 "41_23"
2 717 2 "41_23"
1 459 1 "41_24"
2 758 2 "41_24"
1 737 3 "41_24"
2 458 4 "41_24"
1 1793 5 "41_24"
2 537 6 "41_24"
2 378 1 "41_25"
1 817 2 "41_25"
2 1714 3 "41_25"
1 898 4 "41_25"
1 378 1 "41_26"
2 558 2 "41_26"
1 479 3 "41_26"
2 697 4 "41_26"
1 200 5 "41_26"
2 378 1 "41_27"
1 680 2 "41_27"
2 718 3 "41_27"
2 399 1 "41_28"
1 637 2 "41_28"
2 1116 3 "41_28"
2 238 1 "41_29"
1 458 2 "41_29"
2 678 3 "41_29"
2 278 1 "41_30"
1 538 2 "41_30"
2 120 3 "41_30"
2 418 1 "41_31"
1 698 2 "41_31"
2 139 3 "41_31"
2 219 1 "41_32"
1 398 2 "41_32"
2 917 3 "41_32"
1 1754 4 "41_32"
2 360 1 "41_33"
1 498 2 "41_33"
2 1096 3 "41_33"
1 738 4 "41_33"
1 458 1 "41_34"
2 478 2 "41_34"
2 219 1 "41_35"
1 502 2 "41_35"
2 613 3 "41_35"
1 1016 4 "41_35"
2 200 5 "41_35"
1 1694 6 "41_35"
2 521 7 "41_35"
1 239 1 "41_36"
2 398 2 "41_36"
1 1375 3 "41_36"
2 1335 4 "41_36"
1 837 5 "41_36"
2 577 6 "41_36"
1 2075 7 "41_36"
1 538 1 "41_37"
2 142 2 "41_37"
1 279 1 "41_38"
2 617 2 "41_38"
1 398 1 "41_39"
2 358 2 "41_39"
1 276 1 "41_40"
2 338 2 "41_40"
1 300 3 "41_40"
1 336 1 "41_41"
2 278 2 "41_41"
1 778 3 "41_41"
1 439 1 "41_42"
2 515 2 "41_42"
1 618 3 "41_42"
2 798 4 "41_42"
1 2608 5 "41_42"
2 1591 6 "41_42"
1 1119 7 "41_42"
1 498 1 "41_43"
2 737 2 "41_43"
1 1615 3 "41_43"
2 2156 4 "41_43"
1 99 5 "41_43"
1 379 1 "41_44"
2 398 2 "41_44"
1 558 3 "41_44"
2 379 4 "41_44"
1 956 5 "41_44"
2 858 6 "41_44"
1 159 7 "41_44"
2 197 1 "41_45"
1 461 2 "41_45"
2 519 3 "41_45"
1 675 1 "41_46"
2 518 2 "41_46"
1 2890 3 "41_46"
2 263 4 "41_46"
2 379 1 "41_47"
1 1055 2 "41_47"
2 358 1 "41_48"
1 478 2 "41_48"
2 356 1 "41_49"
1 701 2 "41_49"
2 322 1 "41_50"
1 757 2 "41_50"
2 675 3 "41_50"
1 122 4 "41_50"
2 318 1 "41_51"
1 458 2 "41_51"
2 255 1 "41_52"
1 757 2 "41_52"
2 139 3 "41_52"
1 298 1 "41_53"
2 476 2 "41_53"
1 82 3 "41_53"
2 318 1 "41_54"
1 1751 2 "41_54"
2 853 3 "41_54"
1 837 4 "41_54"
2 838 5 "41_54"
1 438 1 "41_55"
2 259 2 "41_55"
2 296 1 "41_56"
1 575 2 "41_56"
2 140 3 "41_56"
2 219 1 "41_57"
1 657 2 "41_57"
2 837 3 "41_57"
2 398 1 "41_58"
1 436 2 "41_58"
2 1258 3 "41_58"
1 559 4 "41_58"
2 800 5 "41_58"
1 518 1 "41_59"
2 497 2 "41_59"
1 755 3 "41_59"
2 1159 4 "41_59"
1 236 1 "41_60"
2 501 2 "41_60"
1 439 3 "41_60"
2 499 1 "41_61"
1 816 2 "41_61"
2 740 3 "41_61"
1 215 1 "41_62"
2 458 2 "41_62"
1 279 3 "41_62"
1 318 1 "41_63"
2 571 2 "41_63"
2 199 1 "41_64"
1 439 2 "41_64"
2 79 3 "41_64"
1 243 1 "41_65"
2 517 2 "41_65"
2 144 1 "41_66"
1 239 2 "41_66"
2 519 3 "41_66"
1 2667 4 "41_66"
2 714 5 "41_66"
1 362 6 "41_66"
2 635 7 "41_66"
1 1136 8 "41_66"
2 199 1 "41_67"
1 478 2 "41_67"
2 343 3 "41_67"
1 216 1 "41_68"
2 299 2 "41_68"
1 458 3 "41_68"
1 378 1 "41_69"
2 516 2 "41_69"
1 123 3 "41_69"
2 315 1 "41_70"
1 303 2 "41_70"
1 293 1 "41_71"
2 358 2 "41_71"
1 355 1 "41_72"
2 634 2 "41_72"
1 239 3 "41_72"
2 219 1 "41_73"
1 578 2 "41_73"
1 415 1 "41_74"
2 535 2 "41_74"
1 523 3 "41_74"
1 319 1 "41_75"
2 541 2 "41_75"
1 735 3 "41_75"
2 538 4 "41_75"
1 80 5 "41_75"
1 360 1 "41_76"
2 678 2 "41_76"
2 216 1 "41_77"
1 418 2 "41_77"
2 515 3 "41_77"
1 1954 4 "41_77"
2 239 5 "41_77"
2 338 1 "41_78"
1 495 2 "41_78"
2 40 3 "41_78"
2 355 1 "41_79"
1 479 2 "41_79"
2 61 3 "41_79"
1 219 1 "41_80"
2 438 2 "41_80"
1 20 3 "41_80"
1 278 1 "41_81"
2 316 2 "41_81"
1 239 3 "41_81"
1 298 1 "41_82"
2 539 2 "41_82"
1 479 3 "41_82"
2 496 4 "41_82"
1 521 5 "41_82"
1 378 1 "41_83"
2 415 2 "41_83"
1 1219 3 "41_83"
2 738 4 "41_83"
2 336 1 "41_84"
1 416 2 "41_84"
2 80 3 "41_84"
2 375 1 "41_85"
1 442 2 "41_85"
2 378 3 "41_85"
2 219 1 "41_86"
1 396 2 "41_86"
2 535 3 "41_86"
1 381 4 "41_86"
1 455 1 "41_87"
2 301 2 "41_87"
1 283 1 "41_88"
2 394 2 "41_88"
1 339 3 "41_88"
1 239 1 "41_89"
2 455 2 "41_89"
1 641 3 "41_89"
2 638 4 "41_89"
2 199 1 "41_90"
1 498 2 "41_90"
1 276 1 "41_91"
2 359 2 "41_91"
1 238 3 "41_91"
2 556 4 "41_91"
1 740 5 "41_91"
2 199 1 "41_92"
1 481 2 "41_92"
2 677 3 "41_92"
2 219 1 "41_93"
1 276 2 "41_93"
2 660 3 "41_93"
2 179 1 "41_94"
1 279 2 "41_94"
2 179 3 "41_94"
2 196 1 "41_95"
1 462 2 "41_95"
2 102 3 "41_95"
2 356 1 "41_96"
1 398 2 "41_96"
2 163 3 "41_96"
2 1436 1 "41_97"
1 260 2 "41_97"
2 199 3 "41_97"
2 458 1 "41_98"
1 320 2 "41_98"
2 240 1 "41_99"
1 1252 2 "41_99"
2 817 3 "41_99"
1 279 4 "41_99"
2 318 5 "41_99"
1 1016 6 "41_99"
2 319 1 "41_100"
1 457 2 "41_100"
2 99 3 "41_100"
1 179 1 "42_1"
2 498 2 "42_1"
1 456 1 "42_2"
2 199 2 "42_2"
1 299 1 "42_3"
2 777 2 "42_3"
1 339 1 "42_4"
2 458 2 "42_4"
1 558 3 "42_4"
2 478 4 "42_4"
1 361 5 "42_4"
1 258 1 "42_5"
2 597 2 "42_5"
1 752 3 "42_5"
2 150 4 "42_5"
1 370 1 "42_6"
2 866 2 "42_6"
1 201 3 "42_6"
1 518 1 "42_7"
2 716 2 "42_7"
1 398 3 "42_7"
1 578 1 "42_8"
2 476 2 "42_8"
1 299 3 "42_8"
1 539 1 "42_9"
2 219 2 "42_9"
1 339 1 "42_10"
2 697 2 "42_10"
1 338 1 "42_11"
2 618 2 "42_11"
1 259 3 "42_11"
2 320 4 "42_11"
1 160 1 "42_12"
2 219 2 "42_12"
1 817 3 "42_12"
2 100 4 "42_12"
1 219 1 "42_13"
2 517 2 "42_13"
1 438 3 "42_13"
1 616 1 "42_14"
2 179 1 "42_15"
1 438 2 "42_15"
1 475 1 "42_16"
2 420 2 "42_16"
1 179 1 "42_17"
2 359 2 "42_17"
1 199 1 "42_18"
2 379 2 "42_18"
1 180 3 "42_18"
1 200 1 "42_19"
2 262 2 "42_19"
1 334 1 "42_20"
2 559 2 "42_20"
1 201 1 "42_21"
2 417 2 "42_21"
2 117 1 "42_22"
1 219 2 "42_22"
1 299 1 "42_23"
2 280 2 "42_23"
1 179 1 "42_24"
2 179 2 "42_24"
1 237 1 "42_25"
2 204 2 "42_25"
1 537 1 "42_26"
1 396 1 "42_27"
2 277 1 "42_28"
1 258 2 "42_28"
1 378 1 "42_29"
2 120 2 "42_29"
1 219 1 "42_30"
2 399 2 "42_30"
1 357 1 "42_31"
2 80 2 "42_31"
1 178 1 "42_32"
2 340 2 "42_32"
1 356 1 "42_33"
2 500 2 "42_33"
1 477 1 "42_34"
2 39 2 "42_34"
1 339 1 "42_35"
2 517 2 "42_35"
1 257 1 "42_36"
2 497 2 "42_36"
1 199 1 "42_37"
2 458 2 "42_37"
1 180 3 "42_37"
1 160 1 "42_38"
2 178 2 "42_38"
1 160 3 "42_38"
1 516 1 "42_39"
1 299 1 "42_40"
2 201 2 "42_40"
1 157 1 "42_41"
2 398 2 "42_41"
1 60 3 "42_41"
1 359 1 "42_42"
2 458 2 "42_42"
1 159 1 "42_43"
2 259 2 "42_43"
1 278 1 "42_44"
2 239 2 "42_44"
1 182 1 "42_45"
2 458 2 "42_45"
1 80 3 "42_45"
1 180 1 "42_46"
2 418 2 "42_46"
1 199 1 "42_47"
2 578 2 "42_47"
1 200 3 "42_47"
1 164 1 "42_48"
2 982 2 "42_48"
1 378 1 "42_49"
2 297 2 "42_49"
1 121 3 "42_49"
1 459 1 "42_50"
1 378 1 "42_51"
2 439 2 "42_51"
1 120 3 "42_51"
1 220 1 "42_52"
2 339 2 "42_52"
1 219 1 "42_53"
2 220 2 "42_53"
1 474 1 "42_54"
2 338 2 "42_54"
1 238 1 "42_55"
2 419 2 "42_55"
1 216 1 "42_56"
2 79 2 "42_56"
1 437 1 "42_57"
1 377 1 "42_58"
2 20 2 "42_58"
1 202 1 "42_59"
2 492 2 "42_59"
1 83 3 "42_59"
1 221 1 "42_60"
2 80 2 "42_60"
1 320 1 "42_61"
2 389 2 "42_61"
1 336 1 "42_62"
2 578 2 "42_62"
1 198 1 "42_63"
2 481 2 "42_63"
1 178 1 "42_64"
2 281 2 "42_64"
1 111 1 "42_65"
2 238 2 "42_65"
1 156 1 "42_66"
2 598 2 "42_66"
1 180 1 "42_67"
2 220 2 "42_67"
1 578 3 "42_67"
2 61 4 "42_67"
1 459 1 "42_68"
2 438 1 "42_69"
2 176 1 "42_70"
1 439 2 "42_70"
1 436 1 "42_71"
2 101 2 "42_71"
1 118 1 "42_72"
2 538 2 "42_72"
1 100 1 "42_73"
2 160 2 "42_73"
1 438 3 "42_73"
2 120 4 "42_73"
1 362 1 "42_74"
1 20 1 "42_75"
2 417 2 "42_75"
1 299 3 "42_75"
1 339 1 "42_76"
1 338 1 "42_77"
2 219 2 "42_77"
1 258 1 "42_78"
2 438 2 "42_78"
1 397 1 "42_79"
2 820 2 "42_79"
1 297 1 "42_80"
2 339 2 "42_80"
1 318 1 "42_81"
2 478 2 "42_81"
1 120 3 "42_81"
1 460 1 "42_82"
1 316 1 "42_83"
2 579 2 "42_83"
1 60 3 "42_83"
1 319 1 "42_84"
2 219 2 "42_84"
1 218 1 "42_85"
2 717 2 "42_85"
1 318 1 "42_86"
2 300 2 "42_86"
1 132 1 "42_87"
2 278 2 "42_87"
1 180 3 "42_87"
1 475 1 "42_88"
1 336 1 "42_89"
2 77 2 "42_89"
1 295 1 "42_90"
2 201 2 "42_90"
1 338 1 "42_91"
2 601 2 "42_91"
1 177 1 "42_92"
2 516 2 "42_92"
1 358 1 "42_93"
2 119 2 "42_93"
1 318 1 "42_94"
2 419 2 "42_94"
1 349 1 "42_95"
2 460 2 "42_95"
1 177 1 "42_96"
2 797 2 "42_96"
1 277 1 "42_97"
2 598 2 "42_97"
1 303 1 "42_98"
2 598 2 "42_98"
1 158 1 "42_99"
2 239 2 "42_99"
1 358 1 "42_100"
2 121 2 "42_100"
1 538 1 "44_1"
2 401 2 "44_1"
1 678 3 "44_1"
1 398 1 "44_2"
2 399 2 "44_2"
1 378 3 "44_2"
1 898 1 "44_3"
2 879 2 "44_3"
1 594 1 "44_4"
2 558 2 "44_4"
1 700 3 "44_4"
1 339 1 "44_5"
2 458 2 "44_5"
1 897 3 "44_5"
1 598 1 "44_6"
2 638 2 "44_6"
1 499 3 "44_6"
2 359 4 "44_6"
1 937 1 "44_7"
2 558 2 "44_7"
1 560 3 "44_7"
1 535 1 "44_8"
2 559 2 "44_8"
1 558 3 "44_8"
1 355 1 "44_9"
2 459 2 "44_9"
1 537 3 "44_9"
2 698 4 "44_9"
1 416 1 "44_10"
2 518 2 "44_10"
1 997 3 "44_10"
1 517 1 "44_11"
2 518 2 "44_11"
1 458 3 "44_11"
2 1315 1 "44_12"
1 421 2 "44_12"
2 718 3 "44_12"
1 757 4 "44_12"
2 438 5 "44_12"
1 318 6 "44_12"
2 398 1 "44_13"
1 794 2 "44_13"
2 623 3 "44_13"
1 574 1 "44_14"
2 598 2 "44_14"
1 1177 3 "44_14"
1 477 1 "44_15"
2 179 2 "44_15"
1 834 3 "44_15"
2 638 4 "44_15"
1 438 5 "44_15"
2 501 6 "44_15"
1 491 1 "44_16"
2 401 2 "44_16"
1 260 3 "44_16"
1 595 1 "44_17"
2 858 2 "44_17"
1 741 3 "44_17"
2 556 4 "44_17"
1 618 5 "44_17"
2 398 6 "44_17"
1 376 7 "44_17"
2 259 8 "44_17"
1 596 1 "44_18"
2 1296 2 "44_18"
1 1156 3 "44_18"
2 1694 4 "44_18"
1 1034 5 "44_18"
2 675 6 "44_18"
1 438 7 "44_18"
2 419 8 "44_18"
1 336 1 "44_19"
2 1535 2 "44_19"
1 994 3 "44_19"
2 739 4 "44_19"
1 797 1 "44_20"
2 698 2 "44_20"
1 1096 3 "44_20"
1 615 1 "44_21"
2 677 2 "44_21"
1 897 3 "44_21"
2 678 4 "44_21"
1 458 5 "44_21"
1 379 1 "44_22"
2 618 2 "44_22"
1 458 3 "44_22"
2 280 4 "44_22"
1 313 1 "44_23"
2 541 2 "44_23"
1 913 3 "44_23"
2 857 4 "44_23"
1 580 5 "44_23"
1 396 1 "44_24"
2 555 2 "44_24"
1 537 3 "44_24"
2 559 4 "44_24"
1 619 5 "44_24"
2 460 6 "44_24"
1 637 7 "44_24"
2 478 8 "44_24"
1 479 9 "44_24"
1 597 1 "44_25"
2 379 2 "44_25"
1 698 3 "44_25"
2 303 4 "44_25"
1 377 1 "44_26"
2 1295 2 "44_26"
1 758 3 "44_26"
2 478 4 "44_26"
1 458 1 "44_27"
2 698 2 "44_27"
1 575 1 "44_28"
2 458 2 "44_28"
1 399 3 "44_28"
1 756 1 "44_29"
2 515 2 "44_29"
